"","hOMTN_6","hProgFPM_6","Unk_6","hNProg_6","hProgFPL_6","hProgM_6","hProgBP_6","hNbML1_6","hEndo_6","hRgl3_6","hNbM_6","hDA0_6","hMgl_7","hRgl2a_7","Unk_7","hNProg_7","hProgBP_7","hProgM_7","hOMTN_7","hDA0_7","hNbM_7","hProgFPL_7","hEndo_7","hProgFPM_7","hRgl2b_7","hNbML5_7","hRgl3_7","hRN_7","hPeric_7","hDA1_7","hRgl1_7","Unk_8","hProgFPM_8","hProgFPL_8","hProgBP_8","hProgM_8","hOMTN_8","hRgl1_8","hNProg_8","hRN_8","hDA1_8","hNbM_8","hDA0_8","hNbML1_8","hNbML5_8","hMgl_8","hRgl2b_8","hGaba_9","hRgl2a_9","Unk_9","hDA2_9","hSert_9","hOMTN_9","hDA0_9","hDA1_9","hMgl_9","hNbGaba_9","hRgl2b_9","hNbM_9","hPeric_9","hRgl3_9","hNProg_9","hProgBP_9","hRgl1_9","hProgM_9","hNbML5_9","hEndo_9","hRN_9","hNbML1_9","hProgFPL_9","hProgFPM_9","hPeric_10","hRgl2a_10","Unk_10","hRgl3_10","hProgM_10","hProgBP_10","hRgl2b_10","hDA2_10","hNProg_10","hDA0_10","hRgl1_10","hEndo_10","hRgl2c_10","hGaba_10","hOPC_10","hMgl_10","hDA1_10","hNbM_10","hNbML5_10","hNbGaba_10","hSert_10","hOMTN_10","hRgl2b_11","hOPC_11","hPeric_11","hRgl2a_11","Unk_11","hRgl2c_11","hNProg_11","hRgl3_11","hEndo_11","hDA0_11","hProgM_11","hRgl1_11","hSert_11","hOMTN_11","hMgl_11","hNbM_11","hDA2_11","hGaba_11","hNbGaba_11","hProgBP_11"
"KMT2C",0.692307692307692,0.368421052631579,0.151515151515152,0.407407407407407,0.411764705882353,0.351351351351351,0.347826086956522,0.5,0.666666666666667,1,0.4,0,0,0.411764705882353,0.352941176470588,0.444444444444444,0.4375,0.25,0.411764705882353,0.5,0.2,0.2,0,0,0.5,0.5,0,0.444444444444444,0.5,0.2,1,0.12962962962963,0.391304347826087,0.153846153846154,0.5,0.222222222222222,0.586206896551724,0.875,0.372093023255814,0.590909090909091,0.5,0.418604651162791,0,0.466666666666667,0.6,0.5,1,0.608695652173913,0.692307692307692,0.6,0.5,1,0.523809523809524,0.466666666666667,0.692307692307692,0.333333333333333,0.5,0.75,0.75,0.333333333333333,0.666666666666667,0.538461538461538,0.555555555555556,1,1,0.620689655172414,0.8,0.777777777777778,0.8,0.5,0,0.51304347826087,0.6,0.472972972972973,0.619047619047619,0.75,0.5,0.444444444444444,0.523809523809524,0.4,0.25,0.470588235294118,0.541666666666667,0.166666666666667,0.6,0.25,0.25,0.5,0.421052631578947,0.285714285714286,0.666666666666667,0.625,0.428571428571429,0.458333333333333,0.523809523809524,0.408450704225352,0.55,0.384615384615385,0.55,0,0.52,0.465116279069767,0.4,0,0.444444444444444,0.333333333333333,0.833333333333333,0.571428571428571,0,0.25,1,0.333333333333333,0.5
"MAGEL2",0.0384615384615385,0.0350877192982456,0,0,0.0588235294117647,0.0540540540540541,0.108695652173913,0.0833333333333333,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0.2,0,0.037037037037037,0.0869565217391304,0.230769230769231,0.09375,0.166666666666667,0.0689655172413793,0.125,0.13953488372093,0.136363636363636,0,0.0930232558139535,0,0.0666666666666667,0.2,0,0,0.0434782608695652,0.153846153846154,0.0615384615384615,0.166666666666667,0,0.142857142857143,0.133333333333333,0.153846153846154,0,0.125,0,0.166666666666667,0,0,0.0769230769230769,0,0,0.333333333333333,0.172413793103448,0,0.222222222222222,0.2,0,0,0.0173913043478261,0.04,0.108108108108108,0.142857142857143,0.25,0,0,0.0952380952380952,0.2,0.125,0,0.0416666666666667,0,0.1,0,0,0.277777777777778,0.0526315789473684,0,0.333333333333333,0.25,0,0.0416666666666667,0,0.0140845070422535,0.1375,0.102564102564103,0.05,0.333333333333333,0.12,0.116279069767442,0,0,0,0.333333333333333,0.333333333333333,0,0,0.25,0.666666666666667,0,0
"MED13L",0.230769230769231,0.192982456140351,0.181818181818182,0.296296296296296,0.352941176470588,0.189189189189189,0.173913043478261,0.25,0,1,0,1,0,0.117647058823529,0.0588235294117647,0.111111111111111,0.125,0.25,0.117647058823529,0.166666666666667,0.2,0.2,0,0,0,0.166666666666667,0,0.222222222222222,0,0.2,0.5,0.12962962962963,0.173913043478261,0.461538461538462,0.28125,0.222222222222222,0.275862068965517,0.5,0.186046511627907,0.227272727272727,0,0.209302325581395,0,0.266666666666667,0,0.25,0,0.5,0.153846153846154,0.323076923076923,0.25,0,0.571428571428571,0.4,0.384615384615385,0.333333333333333,0.5,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.230769230769231,0.388888888888889,0.666666666666667,0.666666666666667,0.413793103448276,0.6,0.444444444444444,0.2,0.5,0,0.347826086956522,0.3,0.108108108108108,0.333333333333333,0,0.5,0.222222222222222,0.142857142857143,0.2,0.1875,0.176470588235294,0.416666666666667,0.5,0.2,0.125,0,0.277777777777778,0.157894736842105,0.285714285714286,0.666666666666667,0.25,0.428571428571429,0.125,0.0952380952380952,0.267605633802817,0.375,0.102564102564103,0.25,0.333333333333333,0.2,0.255813953488372,0.2,0,0.111111111111111,0,0.166666666666667,0.285714285714286,0,0,1,0.666666666666667,0
"KDM5B",0.423076923076923,0.403508771929825,0.121212121212121,0.259259259259259,0.5,0.378378378378378,0.369565217391304,0.416666666666667,0.666666666666667,0,0.3,1,0,0.529411764705882,0.117647058823529,0.222222222222222,0.1875,0,0.352941176470588,0.333333333333333,0.2,0.4,0,0,0.166666666666667,0.5,1,0.222222222222222,0,0,0.5,0.185185185185185,0.304347826086957,0.307692307692308,0.28125,0.444444444444444,0.551724137931034,0.25,0.27906976744186,0.454545454545455,1,0.465116279069767,0.75,0.5,0.8,0.5,0,0.5,0.615384615384615,0.369230769230769,0.333333333333333,0.666666666666667,0.714285714285714,0.466666666666667,0.615384615384615,0,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.461538461538462,0.222222222222222,1,0.333333333333333,0.551724137931034,0.6,0.777777777777778,0.8,0.5,0,0.356521739130435,0.38,0.256756756756757,0.428571428571429,0.75,0.5,0.611111111111111,0.285714285714286,0.4,0.375,0.235294117647059,0.25,0.333333333333333,0.2,0.375,0.5,0.444444444444444,0.473684210526316,0.142857142857143,0.666666666666667,0.75,0.428571428571429,0.229166666666667,0.285714285714286,0.197183098591549,0.3625,0.153846153846154,0.15,0,0.24,0.418604651162791,0.2,1,0.111111111111111,0,0,0.142857142857143,0.5,0.25,0,0,0
"GRIA1",0,0,0.0303030303030303,0,0.0588235294117647,0.27027027027027,0.0217391304347826,0.0833333333333333,0.333333333333333,0,0.1,0,0,0,0.0588235294117647,0.111111111111111,0,0.25,0.176470588235294,0.166666666666667,0,0,0,0,0,0,0,0.111111111111111,0,0.2,0,0.0555555555555556,0,0.153846153846154,0.0625,0.222222222222222,0.103448275862069,0.125,0.0232558139534884,0.181818181818182,0,0.116279069767442,0.25,0.3,0,0,0,0.304347826086957,0.384615384615385,0.0769230769230769,0.333333333333333,0.666666666666667,0.238095238095238,0.2,0.384615384615385,0.666666666666667,0.5,0.25,0.25,0,0.666666666666667,0.0769230769230769,0.0555555555555556,0,0,0.241379310344828,0,0.111111111111111,0.3,0.5,0,0.104347826086957,0.5,0.297297297297297,0.476190476190476,0.25,0,0.333333333333333,0.19047619047619,0.2,0.3125,0.294117647058824,0.0833333333333333,0.333333333333333,0.2,0.25,0,0.333333333333333,0.473684210526316,0.571428571428571,0.333333333333333,0.625,0.142857142857143,0.333333333333333,0.19047619047619,0.112676056338028,0.5875,0.333333333333333,0.5,0.333333333333333,0.52,0.162790697674419,0.2,0,0.333333333333333,0.666666666666667,0,0.142857142857143,0,0.5,0.333333333333333,0.333333333333333,0.25
"GRIP1",0.192307692307692,0.0526315789473684,0.0303030303030303,0.037037037037037,0.0588235294117647,0.0810810810810811,0.0434782608695652,0.0833333333333333,0,0,0,0,0,0.117647058823529,0.176470588235294,0.111111111111111,0,0.25,0.176470588235294,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0.0555555555555556,0.173913043478261,0.230769230769231,0.0625,0.0555555555555556,0.137931034482759,0.125,0.0697674418604651,0.0909090909090909,0,0.13953488372093,0,0.0333333333333333,0,0,1,0.260869565217391,0.230769230769231,0.123076923076923,0.25,0.333333333333333,0.238095238095238,0.333333333333333,0.153846153846154,0,0.3125,0.25,0.333333333333333,0,0,0.153846153846154,0.111111111111111,0,0,0.275862068965517,0.2,0.555555555555556,0.4,0.5,0,0.0608695652173913,0.1,0.108108108108108,0.142857142857143,0.25,0,0,0.142857142857143,0.4,0.1875,0.117647058823529,0.0416666666666667,0,0.2,0,0.25,0.0555555555555556,0.105263157894737,0.571428571428571,0,0.5,0.142857142857143,0.0208333333333333,0.0952380952380952,0.028169014084507,0.1125,0.0512820512820513,0,0,0.2,0.0232558139534884,0.4,0,0.111111111111111,0,0.166666666666667,0,0.5,0,0.333333333333333,0,0
"ILF2",0.961538461538462,0.87719298245614,0.727272727272727,0.740740740740741,0.941176470588235,0.837837837837838,0.91304347826087,0.75,1,1,0.5,1,1,1,0.823529411764706,0.666666666666667,0.9375,0.5,0.764705882352941,0.666666666666667,1,0.6,1,0,0.666666666666667,0.166666666666667,1,0.555555555555556,0.5,0.4,1,0.62962962962963,0.782608695652174,0.923076923076923,0.8125,0.666666666666667,0.896551724137931,1,0.767441860465116,0.636363636363636,0.5,0.720930232558139,0.5,0.7,0.8,0.5,1,0.456521739130435,0.615384615384615,0.384615384615385,0.333333333333333,0.333333333333333,0.857142857142857,0.2,0.769230769230769,0.333333333333333,0.5625,0.75,0.5,0,0.333333333333333,0.692307692307692,0.722222222222222,0.666666666666667,0.333333333333333,0.517241379310345,1,0.666666666666667,0.9,0.5,1,0.582608695652174,0.7,0.554054054054054,0.619047619047619,0,0.75,0.777777777777778,0.761904761904762,0.8,0.625,0.470588235294118,0.75,0.5,0.4,0.625,0.5,0.666666666666667,0.684210526315789,0.571428571428571,0,0.875,0.714285714285714,0.5,0.523809523809524,0.605633802816901,0.6625,0.461538461538462,0.7,0.333333333333333,0.72,0.488372093023256,0.6,1,0.666666666666667,0.666666666666667,0.333333333333333,0.428571428571429,0.5,0.5,0.333333333333333,0.666666666666667,0.5
"INTS6",0.269230769230769,0.140350877192982,0.0303030303030303,0.185185185185185,0.205882352941176,0.135135135135135,0.173913043478261,0,0,0,0,0,1,0.176470588235294,0,0.111111111111111,0.125,0.25,0,0,0.2,0,0.5,0,0,0,0,0.111111111111111,0.5,0.2,0.5,0.0925925925925926,0.173913043478261,0.230769230769231,0.1875,0.166666666666667,0.172413793103448,0,0.116279069767442,0.136363636363636,0,0.116279069767442,0.25,0.0666666666666667,0,0.25,0,0.130434782608696,0.0769230769230769,0.0769230769230769,0.166666666666667,0,0.142857142857143,0.2,0.307692307692308,0.333333333333333,0.1875,0.25,0.0833333333333333,0.333333333333333,0.333333333333333,0.307692307692308,0.111111111111111,0.333333333333333,0.333333333333333,0.137931034482759,0.2,0.222222222222222,0.2,0.5,0,0.243478260869565,0.15,0.0810810810810811,0.0476190476190476,0.25,0.25,0.111111111111111,0.238095238095238,0,0.1875,0,0.166666666666667,0,0,0.125,0.25,0.166666666666667,0.0526315789473684,0,0,0.125,0.142857142857143,0.0208333333333333,0.19047619047619,0.225352112676056,0.15,0.0769230769230769,0.15,0.333333333333333,0.28,0.255813953488372,0,0,0.222222222222222,0,0.166666666666667,0.142857142857143,0,0,0,0,0
"IRF2BPL",0.423076923076923,0.175438596491228,0.0606060606060606,0.0740740740740741,0.235294117647059,0.405405405405405,0.152173913043478,0.25,0.666666666666667,0,0.1,0,1,0.470588235294118,0.0588235294117647,0,0.25,1,0.235294117647059,0.333333333333333,0.4,0.4,0,1,0.166666666666667,0.666666666666667,0,0.444444444444444,0,0.2,0.5,0.0925925925925926,0.0869565217391304,0.461538461538462,0.15625,0.166666666666667,0.310344827586207,0.125,0.116279069767442,0.227272727272727,0.5,0.0697674418604651,0,0.166666666666667,0.8,0.25,0,0.58695652173913,0.615384615384615,0.2,0.166666666666667,0,0.476190476190476,0.6,0.461538461538462,0.333333333333333,0.625,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.461538461538462,0.388888888888889,0,0.333333333333333,0.517241379310345,0,0.555555555555556,0.5,0,0,0.226086956521739,0.48,0.324324324324324,0.285714285714286,0,0.25,0.222222222222222,0.428571428571429,0.2,0.4375,0.176470588235294,0.25,0.5,0.3,0.375,0.5,0.5,0.263157894736842,0.571428571428571,0.666666666666667,0.5,0.428571428571429,0.3125,0.333333333333333,0.183098591549296,0.425,0.307692307692308,0.15,0.666666666666667,0.4,0.302325581395349,0.6,0,0.222222222222222,0,0.333333333333333,0.571428571428571,0,0.25,0.666666666666667,0.333333333333333,0
"KAT2B",0.115384615384615,0.157894736842105,0.0303030303030303,0,0.0588235294117647,0.0810810810810811,0.0217391304347826,0,0,0,0.1,0,0,0.235294117647059,0,0.111111111111111,0.125,0,0.0588235294117647,0,0,0,0,1,0.333333333333333,0,0,0,0,0.2,0.5,0.0555555555555556,0.0434782608695652,0,0.0625,0.0555555555555556,0.103448275862069,0,0.116279069767442,0.0454545454545455,0,0.0930232558139535,0.25,0.0333333333333333,0.4,0.25,0,0.0652173913043478,0.384615384615385,0.0923076923076923,0.0833333333333333,0,0.0952380952380952,0.0666666666666667,0.230769230769231,0,0.125,0.25,0.25,0,0,0,0,0,0,0.103448275862069,0.2,0.111111111111111,0.3,0.5,0,0.0434782608695652,0.32,0.0810810810810811,0.238095238095238,0,0,0.0555555555555556,0.0476190476190476,0.2,0.1875,0.0588235294117647,0.208333333333333,0.333333333333333,0.1,0.125,0,0.111111111111111,0.0526315789473684,0.285714285714286,0,0,0.285714285714286,0.1875,0.333333333333333,0.126760563380282,0.3375,0.102564102564103,0.35,0,0.04,0.116279069767442,0,0,0,0,0.333333333333333,0.142857142857143,0,0,0,0,0
"KDM6A",0.0769230769230769,0.0701754385964912,0.0606060606060606,0.148148148148148,0.235294117647059,0.108108108108108,0.108695652173913,0,0,0,0.1,0,0,0.117647058823529,0.117647058823529,0.222222222222222,0,0.25,0.117647058823529,0,0,0.2,0,0,0.5,0,0,0.222222222222222,0,0.2,0.5,0.0740740740740741,0.0869565217391304,0.0769230769230769,0.125,0.222222222222222,0.0689655172413793,0.125,0.0697674418604651,0.136363636363636,0,0.13953488372093,0,0.2,0,0.5,0,0.152173913043478,0.0769230769230769,0.0769230769230769,0,0.333333333333333,0.142857142857143,0.133333333333333,0.230769230769231,0.333333333333333,0.125,0,0.166666666666667,0,0.333333333333333,0,0,0,0,0.103448275862069,0.4,0.111111111111111,0.2,0.5,0,0.0782608695652174,0.13,0.108108108108108,0.285714285714286,0,0,0.0555555555555556,0,0.2,0.125,0.117647058823529,0.0833333333333333,0.166666666666667,0.2,0,0,0.111111111111111,0.0526315789473684,0.285714285714286,0.333333333333333,0.125,0,0.166666666666667,0.0952380952380952,0.0704225352112676,0.1375,0.128205128205128,0.05,0,0.12,0.13953488372093,0.2,0,0.222222222222222,0.666666666666667,0,0.285714285714286,0,0,0,0,0
"MED13",0.346153846153846,0.333333333333333,0.303030303030303,0.37037037037037,0.470588235294118,0.351351351351351,0.41304347826087,0.25,0,0,0,0,0,0.294117647058824,0.176470588235294,0,0.25,0.5,0.294117647058824,0.333333333333333,0.4,0.4,0.5,0,0.666666666666667,0,0,0.444444444444444,0.5,0.6,1,0.222222222222222,0.304347826086957,0.384615384615385,0.3125,0.444444444444444,0.482758620689655,0.875,0.186046511627907,0.363636363636364,1,0.395348837209302,0,0.4,0.8,0.5,1,0.521739130434783,0.384615384615385,0.292307692307692,0.166666666666667,0.666666666666667,0.380952380952381,0.266666666666667,0.615384615384615,0.666666666666667,0.5625,0.5,0.5,0.666666666666667,0.666666666666667,0.230769230769231,0.555555555555556,0.666666666666667,0.333333333333333,0.482758620689655,0.6,0.555555555555556,0.7,0.5,0,0.234782608695652,0.43,0.283783783783784,0.19047619047619,0,0.25,0.444444444444444,0.285714285714286,0.8,0.5,0.352941176470588,0.375,0.5,0.3,0.25,0.5,0.333333333333333,0.526315789473684,0.571428571428571,0,0.375,0.428571428571429,0.375,0.333333333333333,0.338028169014085,0.45,0.358974358974359,0.35,0,0.24,0.232558139534884,0.4,0,0.333333333333333,0.666666666666667,0.333333333333333,0.285714285714286,0.5,0.25,0,0,0
"MET",0.0769230769230769,0.0175438596491228,0,0,0.0294117647058824,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0.0153846153846154,0,0,0.0476190476190476,0.0666666666666667,0,0,0.0625,0,0,0,0,0,0,0,0,0.103448275862069,0,0,0,0,0,0.00869565217391304,0.01,0.0135135135135135,0,0,0,0,0,0.2,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.142857142857143,0.0416666666666667,0,0,0,0.0256410256410256,0,0,0.04,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0
"NCKAP1",0.576923076923077,0.421052631578947,0.121212121212121,0.259259259259259,0.470588235294118,0.648648648648649,0.369565217391304,0.333333333333333,0.666666666666667,1,0.6,1,0,0.470588235294118,0.176470588235294,0.333333333333333,0.1875,0.25,0.529411764705882,0.333333333333333,0.4,0.4,1,0,0.333333333333333,0.166666666666667,0,0.444444444444444,1,0.6,0.5,0.222222222222222,0.260869565217391,0.461538461538462,0.40625,0.555555555555556,0.482758620689655,0.875,0.255813953488372,0.409090909090909,0.5,0.348837209302326,0,0.533333333333333,0.4,0.5,0,0.456521739130435,0.615384615384615,0.323076923076923,0.416666666666667,0.666666666666667,0.380952380952381,0.266666666666667,0.692307692307692,0,0.375,0.25,0.333333333333333,0.666666666666667,0.666666666666667,0.384615384615385,0.444444444444444,0.333333333333333,0.666666666666667,0.310344827586207,0.6,0.555555555555556,0.2,0.5,0,0.608695652173913,0.58,0.378378378378378,0.571428571428571,0.25,0.25,0.388888888888889,0.571428571428571,0.6,0.4375,0.529411764705882,0.583333333333333,0.333333333333333,0.2,0.5,0.5,0.555555555555556,0.473684210526316,0.285714285714286,0.333333333333333,0.5,0.571428571428571,0.395833333333333,0.333333333333333,0.591549295774648,0.5625,0.282051282051282,0.5,0.333333333333333,0.64,0.441860465116279,0.2,0,0.444444444444444,0.333333333333333,0.333333333333333,0,0.5,0.25,1,0.333333333333333,0.5
"NLGN3",0.153846153846154,0.0526315789473684,0,0,0,0.135135135135135,0.0869565217391304,0.0833333333333333,0.333333333333333,0,0.1,0,0,0.176470588235294,0,0,0,0,0.117647058823529,0.333333333333333,0.2,0,0,0,0,0,0,0.222222222222222,0,0.2,0,0.037037037037037,0.173913043478261,0.307692307692308,0.15625,0.0555555555555556,0.206896551724138,0.25,0.116279069767442,0.136363636363636,0,0.0232558139534884,0,0.2,0,0,0,0.239130434782609,0.461538461538462,0.107692307692308,0,0,0.0476190476190476,0.2,0.153846153846154,0,0.125,0,0.166666666666667,0,0,0.153846153846154,0.111111111111111,0,0,0.137931034482759,0,0.333333333333333,0.3,0,0,0.0869565217391304,0.34,0.108108108108108,0.333333333333333,0,0,0.222222222222222,0.142857142857143,0,0.1875,0.0588235294117647,0.0416666666666667,0.5,0.1,0.25,0,0.444444444444444,0.263157894736842,0.428571428571429,0.333333333333333,0.375,0.428571428571429,0.333333333333333,0.619047619047619,0.126760563380282,0.5375,0.230769230769231,0.4,0.333333333333333,0.32,0.116279069767442,0.2,0,0.222222222222222,0.333333333333333,0.166666666666667,0.142857142857143,0,0.25,0.333333333333333,0.666666666666667,0
"PHF3",0.461538461538462,0.210526315789474,0.181818181818182,0.259259259259259,0.5,0.351351351351351,0.369565217391304,0.25,0.333333333333333,0,0.2,1,0,0.294117647058824,0.235294117647059,0.222222222222222,0.1875,0.25,0.235294117647059,0,0.2,0.4,0.5,0,0.333333333333333,0.333333333333333,0,0.111111111111111,0,0.2,1,0.203703703703704,0.217391304347826,0.384615384615385,0.25,0.5,0.379310344827586,0.25,0.302325581395349,0.409090909090909,0,0.372093023255814,0.25,0.366666666666667,0.4,0,0,0.434782608695652,0.307692307692308,0.261538461538462,0.416666666666667,0.333333333333333,0.476190476190476,0.266666666666667,0.307692307692308,0,0.375,0.75,0.666666666666667,0,0.333333333333333,0.230769230769231,0.277777777777778,1,0.666666666666667,0.275862068965517,0.4,0.444444444444444,0.3,1,0,0.217391304347826,0.33,0.256756756756757,0.380952380952381,0.5,0.5,0.5,0.238095238095238,0.4,0.25,0.352941176470588,0.208333333333333,0.333333333333333,0.5,0.375,0.25,0.555555555555556,0.263157894736842,0.142857142857143,0.333333333333333,0.625,0.428571428571429,0.1875,0.238095238095238,0.309859154929577,0.35,0.128205128205128,0.2,0.333333333333333,0.36,0.302325581395349,0,0,0.111111111111111,0,0,0.428571428571429,0.5,0,0.666666666666667,0,0.75
"SHANK2",0.230769230769231,0,0,0.037037037037037,0.0882352941176471,0.027027027027027,0.0652173913043478,0.0833333333333333,0,0,0.1,0,0,0.0588235294117647,0.117647058823529,0,0.0625,0.25,0.235294117647059,0,0.2,0,0,0,0,0.333333333333333,0,0.222222222222222,0,0.4,0,0.0740740740740741,0.0434782608695652,0.153846153846154,0.0625,0.111111111111111,0.172413793103448,0.125,0.0697674418604651,0.227272727272727,0.5,0.0930232558139535,0,0.1,0.2,0,0,0.434782608695652,0.307692307692308,0.246153846153846,0.166666666666667,0,0.571428571428571,0.266666666666667,0.538461538461538,0,0.4375,0,0.666666666666667,0,0,0.0769230769230769,0.277777777777778,0.333333333333333,0,0.310344827586207,0,0.333333333333333,0.1,0,0,0.0695652173913043,0.13,0.175675675675676,0.0952380952380952,0.25,0,0.111111111111111,0.333333333333333,0.2,0.125,0.235294117647059,0.0416666666666667,0.5,0.4,0,0,0.388888888888889,0.105263157894737,0.285714285714286,0.333333333333333,0.625,0.571428571428571,0.0625,0.0476190476190476,0.0140845070422535,0.1,0.128205128205128,0.05,0,0.16,0.0232558139534884,0.2,0,0.111111111111111,0,0.166666666666667,0.142857142857143,0,0.25,0.666666666666667,0,0.25
"SMARCC2",0.5,0.403508771929825,0.272727272727273,0.333333333333333,0.470588235294118,0.459459459459459,0.347826086956522,0.666666666666667,0,1,0.3,1,0,0.411764705882353,0.411764705882353,0.111111111111111,0.4375,0.25,0.470588235294118,0.333333333333333,0,0.2,0.5,0,0.166666666666667,0,1,0.444444444444444,0.5,0.6,0.5,0.185185185185185,0.608695652173913,0.692307692307692,0.4375,0.666666666666667,0.655172413793103,0.75,0.418604651162791,0.545454545454545,0,0.465116279069767,0,0.566666666666667,0.8,0.25,1,0.739130434782609,0.615384615384615,0.369230769230769,0.5,0.666666666666667,0.523809523809524,0.733333333333333,0.538461538461538,0.333333333333333,0.8125,0.75,0.583333333333333,0.333333333333333,1,0.461538461538462,0.333333333333333,0.666666666666667,0.666666666666667,0.586206896551724,0.4,0.777777777777778,0.7,0,0,0.304347826086957,0.54,0.418918918918919,0.476190476190476,0.25,0.5,0.555555555555556,0.666666666666667,0.4,0.3125,0.588235294117647,0.583333333333333,0.333333333333333,0.6,0.5,0.5,0.722222222222222,0.473684210526316,0.857142857142857,0.333333333333333,0.875,0.857142857142857,0.583333333333333,0.428571428571429,0.464788732394366,0.7125,0.384615384615385,0.5,0.333333333333333,0.68,0.418604651162791,0.2,0,0.555555555555556,0.666666666666667,0.333333333333333,0.428571428571429,0.5,0.75,0.666666666666667,0.333333333333333,0.75
"WDFY3",0.5,0.12280701754386,0.181818181818182,0.185185185185185,0.294117647058824,0.459459459459459,0.239130434782609,0.666666666666667,0,1,0.2,1,0,0.352941176470588,0.294117647058824,0.111111111111111,0.1875,0.25,0.294117647058824,0,0.4,0.2,1,0,0.333333333333333,0.5,0,0.222222222222222,0,0.2,0,0.203703703703704,0.260869565217391,0.307692307692308,0.3125,0.388888888888889,0.413793103448276,0.5,0.13953488372093,0.227272727272727,0,0.418604651162791,0,0.366666666666667,0.4,0.5,0,0.391304347826087,0.461538461538462,0.246153846153846,0.25,0.333333333333333,0.428571428571429,0.266666666666667,0.615384615384615,0.666666666666667,0.3125,0.25,0.583333333333333,0.333333333333333,1,0.230769230769231,0.333333333333333,0.666666666666667,0.666666666666667,0.379310344827586,0.4,0.555555555555556,0.4,0.5,0,0.321739130434783,0.33,0.135135135135135,0.238095238095238,0.5,0,0.5,0.0952380952380952,0.2,0.25,0.235294117647059,0.291666666666667,0.333333333333333,0.3,0.5,0,0.166666666666667,0.578947368421053,0.428571428571429,0.333333333333333,0.375,0.428571428571429,0.25,0.19047619047619,0.338028169014085,0.4,0.153846153846154,0.25,0.333333333333333,0.44,0.209302325581395,0,0,0.444444444444444,0,0.166666666666667,0.142857142857143,0,0,0.666666666666667,0.666666666666667,0
"TRIO",0.192307692307692,0.0350877192982456,0.0606060606060606,0.0740740740740741,0.176470588235294,0.027027027027027,0.130434782608696,0.0833333333333333,0,0,0.2,0,0,0.117647058823529,0.0588235294117647,0.111111111111111,0.125,0,0.176470588235294,0,0.2,0.2,0.5,1,0,0.333333333333333,1,0,0,0.4,0,0.0740740740740741,0.130434782608696,0.0769230769230769,0.09375,0.111111111111111,0.344827586206897,0,0.0232558139534884,0.136363636363636,0,0.162790697674419,0,0.233333333333333,0,0.25,0,0.217391304347826,0.0769230769230769,0.107692307692308,0.0833333333333333,0.333333333333333,0.333333333333333,0.0666666666666667,0.384615384615385,0,0.125,0.25,0.25,0.333333333333333,0.333333333333333,0.0769230769230769,0,0,0.333333333333333,0.137931034482759,0.4,0.111111111111111,0.2,0,0,0.182608695652174,0.19,0.175675675675676,0.19047619047619,0,0.25,0.0555555555555556,0.19047619047619,0.4,0.1875,0.117647058823529,0.208333333333333,0.5,0.1,0.5,0.25,0.333333333333333,0.210526315789474,0.285714285714286,0.333333333333333,0.375,0.142857142857143,0.0833333333333333,0.333333333333333,0.253521126760563,0.1625,0.282051282051282,0.15,0,0.08,0.13953488372093,0.4,0,0.222222222222222,0.333333333333333,0.5,0.285714285714286,0,0.25,0.333333333333333,0.666666666666667,0
"PTCHD1",0.0769230769230769,0.087719298245614,0.0606060606060606,0,0.147058823529412,0.0810810810810811,0.0434782608695652,0.0833333333333333,0,1,0,0,0,0.235294117647059,0.117647058823529,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.12962962962963,0.130434782608696,0.230769230769231,0.09375,0.277777777777778,0.103448275862069,0.25,0.0232558139534884,0.0454545454545455,0.5,0,0,0.133333333333333,0,0.5,0,0.130434782608696,0.0769230769230769,0.0307692307692308,0,0.333333333333333,0.333333333333333,0.2,0.230769230769231,0,0.25,0,0.0833333333333333,0,0.666666666666667,0.153846153846154,0.166666666666667,0.333333333333333,0,0,0,0.222222222222222,0.2,0.5,1,0.0173913043478261,0.09,0.0675675675675676,0.142857142857143,0,0,0,0,0,0.1875,0.176470588235294,0.0416666666666667,0,0,0,0,0.111111111111111,0.157894736842105,0.142857142857143,0,0.25,0.571428571428571,0.145833333333333,0.0952380952380952,0.028169014084507,0.075,0.102564102564103,0.2,0,0.04,0.0232558139534884,0.2,0,0.111111111111111,0.333333333333333,0.166666666666667,0,0,0,0.333333333333333,0,0
