"","hOMTN_6","hProgFPM_6","Unk_6","hNProg_6","hProgFPL_6","hProgM_6","hProgBP_6","hNbML1_6","hEndo_6","hRgl3_6","hNbM_6","hDA0_6","hMgl_7","hRgl2a_7","Unk_7","hNProg_7","hProgBP_7","hProgM_7","hOMTN_7","hDA0_7","hNbM_7","hProgFPL_7","hEndo_7","hProgFPM_7","hRgl2b_7","hNbML5_7","hRgl3_7","hRN_7","hPeric_7","hDA1_7","hRgl1_7","Unk_8","hProgFPM_8","hProgFPL_8","hProgBP_8","hProgM_8","hOMTN_8","hRgl1_8","hNProg_8","hRN_8","hDA1_8","hNbM_8","hDA0_8","hNbML1_8","hNbML5_8","hMgl_8","hRgl2b_8","hGaba_9","hRgl2a_9","Unk_9","hDA2_9","hSert_9","hOMTN_9","hDA0_9","hDA1_9","hMgl_9","hNbGaba_9","hRgl2b_9","hNbM_9","hPeric_9","hRgl3_9","hNProg_9","hProgBP_9","hRgl1_9","hProgM_9","hNbML5_9","hEndo_9","hRN_9","hNbML1_9","hProgFPL_9","hProgFPM_9","hPeric_10","hRgl2a_10","Unk_10","hRgl3_10","hProgM_10","hProgBP_10","hRgl2b_10","hDA2_10","hNProg_10","hDA0_10","hRgl1_10","hEndo_10","hRgl2c_10","hGaba_10","hOPC_10","hMgl_10","hDA1_10","hNbM_10","hNbML5_10","hNbGaba_10","hSert_10","hOMTN_10","hRgl2b_11","hOPC_11","hPeric_11","hRgl2a_11","Unk_11","hRgl2c_11","hNProg_11","hRgl3_11","hEndo_11","hDA0_11","hProgM_11","hRgl1_11","hSert_11","hOMTN_11","hMgl_11","hNbM_11","hDA2_11","hGaba_11","hNbGaba_11","hProgBP_11"
"POP5",0.307692307692308,0.192982456140351,0.212121212121212,0.111111111111111,0.441176470588235,0.27027027027027,0.239130434782609,0.25,0,1,0,0,0,0.117647058823529,0,0.222222222222222,0.1875,0,0.117647058823529,0,0.2,0.2,1,0,0,0,0,0.111111111111111,0.5,0,0,0.148148148148148,0.173913043478261,0.307692307692308,0.1875,0.166666666666667,0.344827586206897,0.375,0.162790697674419,0.136363636363636,0.5,0.186046511627907,0,0.1,0.4,0,0,0.0217391304347826,0.153846153846154,0.0461538461538462,0,0,0.19047619047619,0.133333333333333,0.153846153846154,0.333333333333333,0.125,0,0.0833333333333333,0,0,0,0.166666666666667,0,0,0.103448275862069,0.4,0.111111111111111,0.2,0.5,0,0.11304347826087,0.28,0.162162162162162,0.238095238095238,0,0,0.0555555555555556,0.238095238095238,0.2,0.3125,0.294117647058824,0.166666666666667,0.333333333333333,0.1,0,0.25,0.166666666666667,0.210526315789474,0.142857142857143,0,0.25,0.714285714285714,0.0833333333333333,0.285714285714286,0.197183098591549,0.2375,0.0512820512820513,0.15,0,0.48,0.162790697674419,0.2,1,0.222222222222222,0,0.5,0.142857142857143,0,0.25,0,0.333333333333333,0
"PPP1R3C",0.115384615384615,0.105263157894737,0.181818181818182,0.0740740740740741,0.235294117647059,0.297297297297297,0.195652173913043,0.0833333333333333,0,0,0.3,0,0,0.117647058823529,0.0588235294117647,0,0.125,0.25,0.0588235294117647,0,0.2,0,0,1,0.166666666666667,0,0,0.111111111111111,0,0,0,0.0555555555555556,0.0434782608695652,0.0769230769230769,0.09375,0.222222222222222,0.103448275862069,0.125,0.116279069767442,0,0,0.116279069767442,0,0.0333333333333333,0,0,0,0.0434782608695652,0.307692307692308,0.0307692307692308,0,0.333333333333333,0.0476190476190476,0,0.0769230769230769,0,0,0,0,0,0.333333333333333,0,0,0,0,0.103448275862069,0,0.111111111111111,0.1,0,0,0.0695652173913043,0.25,0.027027027027027,0.333333333333333,0,0,0,0,0,0.0625,0.0588235294117647,0.0833333333333333,0.166666666666667,0,0,0,0,0.0526315789473684,0,0,0.125,0.142857142857143,0.1875,0.19047619047619,0.140845070422535,0.2125,0.102564102564103,0.25,0,0.64,0.0697674418604651,0,0,0.111111111111111,0,0,0,0,0.25,0,0,0
"REEP2",0.307692307692308,0.087719298245614,0.0909090909090909,0.037037037037037,0.0294117647058824,0.0810810810810811,0.0434782608695652,0,0,1,0.2,0,0,0,0.117647058823529,0,0.0625,0,0.294117647058824,0.333333333333333,0.2,0.2,0,0,0,0.333333333333333,0,0.222222222222222,0,0,0,0.0555555555555556,0.0869565217391304,0.0769230769230769,0.03125,0.0555555555555556,0.344827586206897,0.125,0.0930232558139535,0.136363636363636,0,0.186046511627907,0.75,0.266666666666667,0.4,0.25,0,0.152173913043478,0.0769230769230769,0.153846153846154,0.25,0,0.523809523809524,0.266666666666667,0.153846153846154,0,0.25,0,0.166666666666667,0.333333333333333,0,0,0.111111111111111,0,0,0.310344827586207,0,0.333333333333333,0.2,0,0,0.121739130434783,0.27,0.283783783783784,0.19047619047619,0.25,0,0.166666666666667,0.476190476190476,0.4,0.1875,0.235294117647059,0.125,0.166666666666667,0.1,0.5,0.5,0.388888888888889,0.210526315789474,0.142857142857143,1,0.5,0.428571428571429,0.1875,0.333333333333333,0.0985915492957746,0.275,0.205128205128205,0.1,0,0.28,0.0697674418604651,0.6,0,0.111111111111111,1,0.333333333333333,0.142857142857143,0.5,0.5,1,0.333333333333333,0
"SCIN",0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0.0185185185185185,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0.0869565217391304,0,0,0,0,0,0,0.0769230769230769,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.0173913043478261,0.01,0.0135135135135135,0,0,0,0,0,0,0,0,0.0416666666666667,0.166666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.0140845070422535,0.0125,0.0512820512820513,0,0,0,0,0,0,0,0,0.166666666666667,0.428571428571429,0,0,0,0,0
"SCOC",0.923076923076923,0.56140350877193,0.424242424242424,0.481481481481481,0.617647058823529,0.756756756756757,0.565217391304348,0.833333333333333,0.666666666666667,1,0.7,1,0,0.411764705882353,0.411764705882353,0.555555555555556,0.5625,0.5,0.647058823529412,0.5,0.2,0.6,1,0,0,0.5,0,0.444444444444444,0.5,0.4,0.5,0.407407407407407,0.478260869565217,0.384615384615385,0.4375,0.388888888888889,0.793103448275862,0.625,0.325581395348837,0.545454545454545,1,0.488372093023256,0.25,0.366666666666667,0.6,0,1,0.369565217391304,0.384615384615385,0.338461538461538,0.25,0.333333333333333,0.666666666666667,0.266666666666667,0.461538461538462,0.333333333333333,0.6875,0.25,0.583333333333333,0.333333333333333,0.666666666666667,0.538461538461538,0.333333333333333,0.666666666666667,0.666666666666667,0.310344827586207,0.4,0.333333333333333,0.9,0.5,1,0.48695652173913,0.67,0.554054054054054,0.80952380952381,0.75,0.5,0.388888888888889,0.523809523809524,0.4,0.4375,0.470588235294118,0.416666666666667,1,0.6,0.25,0.25,0.611111111111111,0.578947368421053,0.714285714285714,0.333333333333333,1,1,0.395833333333333,0.619047619047619,0.394366197183099,0.5625,0.358974358974359,0.4,0.333333333333333,0.96,0.395348837209302,0.4,0,0.666666666666667,0.666666666666667,0.666666666666667,0.142857142857143,0,0.5,0.666666666666667,1,0.5
"SKA2",0.769230769230769,0.701754385964912,0.454545454545455,0.37037037037037,0.764705882352941,0.513513513513513,0.630434782608696,0.416666666666667,0.333333333333333,1,0.2,1,0,0.588235294117647,0.235294117647059,0.333333333333333,0.5,0.5,0.705882352941177,0.166666666666667,0.4,0.4,0.5,0,0.5,0,0,0.444444444444444,0,0,0.5,0.462962962962963,0.739130434782609,0.538461538461538,0.625,0.666666666666667,0.551724137931034,0.75,0.395348837209302,0.409090909090909,0.5,0.465116279069767,0.5,0.3,0.6,0.5,1,0.282608695652174,0.230769230769231,0.276923076923077,0.0833333333333333,0,0.476190476190476,0.4,0.384615384615385,0,0.3125,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.307692307692308,0.5,0.666666666666667,0.333333333333333,0.241379310344828,0.4,0.555555555555556,0.5,0,1,0.4,0.55,0.297297297297297,0.523809523809524,0.25,0.5,0.333333333333333,0.285714285714286,0.6,0.1875,0.352941176470588,0.291666666666667,0.333333333333333,0.2,0.5,0.25,0.388888888888889,0.473684210526316,0.428571428571429,0,0.625,0.428571428571429,0.354166666666667,0.476190476190476,0.464788732394366,0.475,0.256410256410256,0.65,0.333333333333333,0.56,0.348837209302326,0.2,1,0.444444444444444,0,0,0.285714285714286,0,0,0.666666666666667,0.333333333333333,0.25
"SLFN11",0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173913043478261,0.01,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.0208333333333333,0,0.0563380281690141,0.05,0,0,0,0,0,0,0,0,0,0.166666666666667,0.142857142857143,0,0,0,0,0.25
"SMC5",0.269230769230769,0.157894736842105,0.121212121212121,0.148148148148148,0.264705882352941,0.189189189189189,0.41304347826087,0,0,0,0.4,0,0,0.294117647058824,0.0588235294117647,0.222222222222222,0.1875,0,0,0.166666666666667,0.2,0.2,0.5,0,0.333333333333333,0,1,0,0,0.4,0,0.12962962962963,0.173913043478261,0.615384615384615,0.09375,0.111111111111111,0.275862068965517,0.25,0.186046511627907,0.0454545454545455,0.5,0.162790697674419,0,0.166666666666667,0.4,0.25,0,0.152173913043478,0.230769230769231,0.169230769230769,0.0833333333333333,0.333333333333333,0.19047619047619,0.4,0.384615384615385,0,0.125,0.25,0.25,0,0.666666666666667,0.461538461538462,0.277777777777778,1,0.666666666666667,0.206896551724138,0.4,0.222222222222222,0,0.5,1,0.182608695652174,0.24,0.121621621621622,0.333333333333333,0,0.25,0.388888888888889,0.19047619047619,0,0.125,0.352941176470588,0.166666666666667,0.333333333333333,0.1,0.375,0,0.222222222222222,0.157894736842105,0,0,0.25,0,0.270833333333333,0.285714285714286,0.197183098591549,0.2,0.153846153846154,0.3,0,0.24,0.255813953488372,0.2,0,0.111111111111111,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0
"SNAP91",0.307692307692308,0.0350877192982456,0.0303030303030303,0.037037037037037,0,0.0540540540540541,0.0434782608695652,0.333333333333333,0,0,0.3,0,0,0,0.235294117647059,0,0.0625,0,0.411764705882353,0.166666666666667,0,0,0,0,0,0,0,0.666666666666667,0,0.2,0,0.0555555555555556,0.0869565217391304,0.230769230769231,0.03125,0,0.275862068965517,0,0.0232558139534884,0.181818181818182,0.5,0.186046511627907,0.5,0.3,0.4,0,0,0.434782608695652,0.230769230769231,0.184615384615385,0.416666666666667,0.333333333333333,0.380952380952381,0.266666666666667,0.846153846153846,0,0.625,0,0.5,0,0,0,0,0.333333333333333,0,0.241379310344828,0,0.444444444444444,0.8,0.5,0,0.104347826086957,0.18,0.310810810810811,0.19047619047619,0,0,0,0.523809523809524,0,0.5,0.470588235294118,0.0416666666666667,0.166666666666667,0.4,0,0.25,0.722222222222222,0.368421052631579,0.285714285714286,0.666666666666667,0.75,1,0.0208333333333333,0.238095238095238,0,0.05,0.256410256410256,0.1,0.333333333333333,0.12,0.0465116279069767,0.6,0,0,1,0.166666666666667,0,0.5,0.25,1,0.666666666666667,0.25
"TCF12",0.615384615384615,0.824561403508772,0.606060606060606,0.703703703703704,0.882352941176471,0.783783783783784,0.695652173913043,0.583333333333333,0.333333333333333,1,0.7,1,0,0.705882352941177,0.294117647058824,0.888888888888889,0.5625,0.25,0.176470588235294,0.5,0.8,0.2,1,1,0.333333333333333,0.333333333333333,0,0.444444444444444,0.5,0,1,0.759259259259259,0.869565217391304,0.923076923076923,0.75,0.944444444444444,0.655172413793103,1,0.906976744186046,0.363636363636364,1,0.744186046511628,0,0.466666666666667,0.8,0.75,0,0.282608695652174,0.538461538461538,0.4,0.25,0,0.428571428571429,0.466666666666667,0.384615384615385,0.666666666666667,0.1875,0.75,0.833333333333333,0,0.333333333333333,0.846153846153846,0.777777777777778,1,0.666666666666667,0.551724137931034,0.4,0.333333333333333,0.6,1,1,0.330434782608696,0.63,0.216216216216216,0.523809523809524,0,1,0.722222222222222,0.523809523809524,0.8,0.6875,0.882352941176471,0.458333333333333,0.5,0.3,1,0.25,0.5,0.736842105263158,0.285714285714286,0.333333333333333,0.25,0.428571428571429,0.625,0.571428571428571,0.577464788732394,0.65,0.256410256410256,0.45,0.333333333333333,0.56,0.418604651162791,0.4,0,0.777777777777778,0,0.333333333333333,0.428571428571429,0,0.5,0.333333333333333,0.333333333333333,0.75
"TCTE1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.0588235294117647,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307692307692308,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869565217391304,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.0125,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TPRA1",0,0.0350877192982456,0.0303030303030303,0.037037037037037,0.0294117647058824,0.0810810810810811,0.0217391304347826,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.037037037037037,0,0,0.03125,0.0555555555555556,0,0.375,0.0465116279069767,0,0,0.0232558139534884,0,0.1,0,0,0,0.0869565217391304,0.0769230769230769,0.0923076923076923,0.0833333333333333,0.333333333333333,0.0952380952380952,0,0,0,0,0.25,0.166666666666667,0,0.333333333333333,0.0769230769230769,0.111111111111111,0,0.333333333333333,0.0689655172413793,0.2,0.222222222222222,0,0.5,0,0.0260869565217391,0.16,0.0675675675675676,0.142857142857143,0,0,0.0555555555555556,0.0476190476190476,0,0.0625,0.117647058823529,0.0833333333333333,0.166666666666667,0.1,0,0,0.111111111111111,0.0526315789473684,0.142857142857143,0,0,0,0.0833333333333333,0.0952380952380952,0.0563380281690141,0.1,0.0512820512820513,0,0,0.08,0.116279069767442,0,0,0,0,0,0.142857142857143,0,0,0,0,0.5
"TTC7A",0.0384615384615385,0.0175438596491228,0.0606060606060606,0,0.0588235294117647,0.027027027027027,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.111111111111111,0.0344827586206897,0.125,0.0232558139534884,0,0,0.0232558139534884,0,0.0666666666666667,0,0.25,0,0.0869565217391304,0.0769230769230769,0,0,0,0.19047619047619,0,0.153846153846154,0,0.125,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0.2,0,0,0.0260869565217391,0.09,0.0540540540540541,0.0476190476190476,0.25,0,0.111111111111111,0.142857142857143,0.2,0.0625,0,0,0,0,0,0,0.0555555555555556,0,0.142857142857143,0,0.125,0.142857142857143,0.0416666666666667,0.0476190476190476,0.0140845070422535,0.0875,0,0.05,0,0,0.0930232558139535,0,0,0,0,0.166666666666667,0,0,0,0.666666666666667,0,0
"USH1C",0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0
"USP28",0.0384615384615385,0.140350877192982,0.0606060606060606,0.259259259259259,0.117647058823529,0.162162162162162,0.0869565217391304,0,0,0,0.1,1,0,0.176470588235294,0.117647058823529,0,0.1875,0.5,0.117647058823529,0.166666666666667,0,0.2,0,0,0,0,0,0.222222222222222,0,0,0.5,0.0925925925925926,0.0869565217391304,0.307692307692308,0.125,0.333333333333333,0.0689655172413793,0.125,0.209302325581395,0,0,0.186046511627907,0,0.0333333333333333,0,0.25,0,0.173913043478261,0.0769230769230769,0.0923076923076923,0.0833333333333333,0,0.0952380952380952,0.0666666666666667,0.0769230769230769,0,0.0625,0.25,0.0833333333333333,0,0,0.307692307692308,0.222222222222222,0,0.333333333333333,0.137931034482759,0.2,0,0.3,1,0,0.0608695652173913,0.12,0.0675675675675676,0.19047619047619,0,0,0.0555555555555556,0.0952380952380952,0,0.1875,0,0.0416666666666667,0,0.1,0.5,0,0.0555555555555556,0.0526315789473684,0.142857142857143,0.333333333333333,0,0,0.0416666666666667,0.0952380952380952,0.112676056338028,0.125,0,0,0,0.08,0.0465116279069767,0,0,0,0.333333333333333,0,0.142857142857143,0,0.25,0,0.333333333333333,0.25
"VPS13A",0.230769230769231,0.0526315789473684,0.0303030303030303,0.0740740740740741,0.235294117647059,0.189189189189189,0.152173913043478,0.0833333333333333,0.333333333333333,0,0,1,0,0.176470588235294,0.0588235294117647,0,0,0,0.117647058823529,0,0,0.2,0.5,0,0.333333333333333,0,0,0,0,0.2,0,0.0740740740740741,0.130434782608696,0.0769230769230769,0.125,0.111111111111111,0.0689655172413793,0.125,0.0697674418604651,0.181818181818182,0.5,0.0465116279069767,0.5,0.0333333333333333,0,0.25,0,0.130434782608696,0.230769230769231,0.0769230769230769,0,0,0.142857142857143,0.266666666666667,0.153846153846154,0.333333333333333,0.1875,0.25,0.25,0,0,0.0769230769230769,0.277777777777778,0.333333333333333,0.333333333333333,0.103448275862069,0,0.222222222222222,0.1,0.5,0,0.11304347826087,0.19,0.108108108108108,0.142857142857143,0,0,0.222222222222222,0.0476190476190476,0.2,0.125,0.176470588235294,0.208333333333333,0,0.2,0.125,0.25,0.277777777777778,0.210526315789474,0,0,0.25,0.285714285714286,0.166666666666667,0.142857142857143,0.0563380281690141,0.1875,0.179487179487179,0,0,0.12,0.27906976744186,0,0,0.222222222222222,0.333333333333333,0.166666666666667,0.142857142857143,0,0,0,0.666666666666667,0.25
"YIF1A",0,0.0701754385964912,0.0606060606060606,0.0740740740740741,0.117647058823529,0.108108108108108,0.108695652173913,0.0833333333333333,0.333333333333333,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0740740740740741,0.173913043478261,0.230769230769231,0.125,0.222222222222222,0.241379310344828,0.375,0.116279069767442,0.136363636363636,0,0.116279069767442,0,0.0666666666666667,0,0,1,0.0217391304347826,0.0769230769230769,0.107692307692308,0,0,0.0952380952380952,0.0666666666666667,0,0,0.0625,0,0,0,0,0,0.111111111111111,0,0,0.137931034482759,0.4,0,0,0,0,0.165217391304348,0.14,0.027027027027027,0.142857142857143,0,0,0.0555555555555556,0,0,0.0625,0.176470588235294,0.125,0.166666666666667,0.2,0.125,0,0.0555555555555556,0,0,0,0,0.142857142857143,0.1875,0.142857142857143,0.253521126760563,0.2875,0,0.15,0,0.28,0.13953488372093,0,0,0.111111111111111,0,0,0,0,0.25,0,0,0.25
"ZNF230",0,0.0175438596491228,0.0303030303030303,0.037037037037037,0.0294117647058824,0.027027027027027,0.0434782608695652,0,0,0,0,0,0,0.0588235294117647,0,0.111111111111111,0,0,0.0588235294117647,0,0,0.2,0,0,0,0,0,0.111111111111111,0,0.4,0,0.0185185185185185,0,0.0769230769230769,0,0,0.0689655172413793,0,0.0465116279069767,0,0,0.0697674418604651,0,0,0,0,0,0,0,0.0153846153846154,0.0833333333333333,0,0.0476190476190476,0,0,0,0.0625,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0.0344827586206897,0.2,0,0.1,0,0,0.0434782608695652,0.03,0.0135135135135135,0.0952380952380952,0,0,0.111111111111111,0.0476190476190476,0.4,0.125,0.176470588235294,0.0416666666666667,0.166666666666667,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0.0563380281690141,0.025,0.0256410256410256,0.05,0,0.04,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0
"ZP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDK14",0.115384615384615,0.280701754385965,0.121212121212121,0.0740740740740741,0.441176470588235,0.324324324324324,0.173913043478261,0.166666666666667,0.333333333333333,1,0.2,0,0,0.294117647058824,0.0588235294117647,0.222222222222222,0.125,0,0.235294117647059,0.166666666666667,0.2,0.2,0.5,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.4,0.5,0.203703703703704,0.304347826086957,0.461538461538462,0.21875,0.388888888888889,0.344827586206897,0.625,0.186046511627907,0.227272727272727,0.5,0.302325581395349,0.5,0.333333333333333,0.2,0.25,0,0.130434782608696,0.153846153846154,0.169230769230769,0.583333333333333,0,0.380952380952381,0.333333333333333,0.769230769230769,0,0.3125,0.5,0.583333333333333,0.333333333333333,0.333333333333333,0.384615384615385,0.166666666666667,1,0.666666666666667,0.206896551724138,0,0.333333333333333,0.5,0,0,0.156521739130435,0.25,0.175675675675676,0.523809523809524,0.5,0,0.222222222222222,0.428571428571429,0,0.1875,0.411764705882353,0.0416666666666667,0.166666666666667,0.1,0.125,0.25,0.444444444444444,0.210526315789474,0.285714285714286,0,0.125,0.428571428571429,0.125,0.142857142857143,0.183098591549296,0.2,0.179487179487179,0.3,0,0.36,0.116279069767442,0,0,0.444444444444444,0,0,0.142857142857143,0,0.75,1,0.333333333333333,0
"CHN2",0.423076923076923,0.298245614035088,0.0606060606060606,0.111111111111111,0.264705882352941,0.243243243243243,0.152173913043478,0,0,0,0.3,0,1,0,0,0.111111111111111,0,0,0.352941176470588,0,0,0.2,0,1,0,0,0,0.222222222222222,0,0.2,0.5,0.148148148148148,0.304347826086957,0.307692307692308,0.125,0.277777777777778,0.241379310344828,0.5,0.0930232558139535,0.0454545454545455,0.5,0.162790697674419,0,0.133333333333333,0.4,0,0,0.108695652173913,0.0769230769230769,0.107692307692308,0.166666666666667,0,0.19047619047619,0.0666666666666667,0.384615384615385,0,0,0,0.25,0,0,0.0769230769230769,0.111111111111111,0.333333333333333,0,0.241379310344828,0,0.111111111111111,0.2,0.5,1,0.00869565217391304,0.04,0.0675675675675676,0,0,0.25,0.0555555555555556,0.0476190476190476,0.2,0.25,0.176470588235294,0.0833333333333333,0,0.2,0,0,0.333333333333333,0.105263157894737,0.428571428571429,0.333333333333333,0.25,0.285714285714286,0.0208333333333333,0,0,0.0375,0.0512820512820513,0,0.333333333333333,0.08,0.0232558139534884,0,1,0.444444444444444,0,0,0,0,0,0.333333333333333,0,0
"FAM49A",0.192307692307692,0.0701754385964912,0.0303030303030303,0.111111111111111,0.205882352941176,0.108108108108108,0.0434782608695652,0.0833333333333333,0.666666666666667,1,0.2,0,0,0,0,0,0,0,0.176470588235294,0.166666666666667,0.2,0,0,0,0,0,0,0.333333333333333,0,0,0,0.037037037037037,0.0434782608695652,0.0769230769230769,0.03125,0.166666666666667,0.0689655172413793,0,0.162790697674419,0.136363636363636,0.5,0.186046511627907,0.5,0.266666666666667,0.4,0.25,1,0.239130434782609,0.153846153846154,0.0615384615384615,0.0833333333333333,0,0.285714285714286,0.2,0.307692307692308,0.333333333333333,0.375,0,0.416666666666667,0.333333333333333,0,0.0769230769230769,0.0555555555555556,0,0,0.206896551724138,0.2,0.444444444444444,0.4,0,0,0.0608695652173913,0.13,0.148648648648649,0.19047619047619,0.25,0,0.0555555555555556,0.333333333333333,0,0.25,0.176470588235294,0.0416666666666667,0.166666666666667,0.3,0.125,0,0.388888888888889,0.263157894736842,0.285714285714286,0,0.375,0.571428571428571,0,0.142857142857143,0.0563380281690141,0.1,0.179487179487179,0.05,0,0.32,0.0930232558139535,0.2,0,0,0.333333333333333,0.166666666666667,0.285714285714286,0.5,0.25,0,0.333333333333333,0
"RAD52",0.0384615384615385,0.0526315789473684,0.0303030303030303,0,0.117647058823529,0.027027027027027,0.0869565217391304,0.166666666666667,0,0,0.1,1,0,0.117647058823529,0.0588235294117647,0,0,0,0.0588235294117647,0,0,0.2,0.5,0,0.166666666666667,0,0,0,0,0,0.5,0.0185185185185185,0.0869565217391304,0,0.03125,0.111111111111111,0.0344827586206897,0.125,0.0465116279069767,0.0909090909090909,0.5,0.0697674418604651,0,0.0333333333333333,0,0,0,0.0217391304347826,0.0769230769230769,0.0307692307692308,0,0,0,0.2,0,0,0,0.25,0.0833333333333333,0,0,0.153846153846154,0.0555555555555556,0,0,0.103448275862069,0.2,0,0,0,1,0.0434782608695652,0.07,0.108108108108108,0.0476190476190476,0.25,0,0.111111111111111,0.0476190476190476,0.2,0.0625,0,0.0416666666666667,0,0,0,0,0,0.0526315789473684,0.142857142857143,0,0,0,0.0416666666666667,0.19047619047619,0.0704225352112676,0.0625,0.0256410256410256,0.1,0,0,0.0232558139534884,0,0,0,0,0,0,0.5,0,0,0.333333333333333,0.25
"RAPGEF2",0.192307692307692,0.105263157894737,0.0303030303030303,0.111111111111111,0.117647058823529,0.216216216216216,0.152173913043478,0,0.333333333333333,1,0.1,0,0,0.235294117647059,0,0,0.0625,0,0.294117647058824,0,0,0.2,0.5,0,0.166666666666667,0.333333333333333,0,0.111111111111111,0.5,0.8,0,0.0740740740740741,0.217391304347826,0.384615384615385,0.25,0.277777777777778,0.241379310344828,0.125,0.162790697674419,0.227272727272727,0,0.255813953488372,0.25,0.133333333333333,0.4,0,0,0.41304347826087,0.230769230769231,0.246153846153846,0.0833333333333333,0,0.238095238095238,0.266666666666667,0.461538461538462,0,0.5,0.25,0.5,0.333333333333333,0.666666666666667,0.230769230769231,0.166666666666667,0,0.333333333333333,0.310344827586207,0.4,0.333333333333333,0.3,1,0,0.269565217391304,0.2,0.22972972972973,0,0.25,0,0.277777777777778,0.238095238095238,0,0.125,0.294117647058824,0.333333333333333,0.5,0,0.25,0,0.388888888888889,0.368421052631579,0.428571428571429,0,0.5,0.428571428571429,0.125,0.19047619047619,0.225352112676056,0.275,0.0769230769230769,0.25,0,0.2,0.27906976744186,0,0,0.333333333333333,0,0.166666666666667,0.142857142857143,0,0.5,0.333333333333333,0.333333333333333,0
