"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52"
"USP28",1231.09332435886,431.39767223122,81.7137932758023,126.178014918728,69.3990388380744,-187.22522377154,289.69910348315,-235.024185248728,-267.847721035411,84.7719605380612,316.887530446439,129.788062793388,-354.474198019137,-20.7621128243172,46.5600453940396,-170.434627531744,-101.866217211422,201.628718829629,-176.609534391591,-288.483883444476,9.70512478576215,175.065391567072,-29.7533778729614,101.411412494873,167.172992980148,94.4884685172154,25.9443991507007,-271.050939585108,-270.424064705459,31.7205414031985,-147.79215752443,-85.8139187309018,127.892145545126,46.1307363190759,-68.9224400685366,-72.9403786439823,125.673781337429,-84.8897490534277,-152.53575014036,-123.220585763288,-54.6656849791108,12.2323432209579,-234.293259639773,-14.4835108512788,56.5700319642877,-60.9776136726919,6.25906188948744,87.804749117121,10.4722834173206,189.146992718204,67.6703653122912,-78.7882459683065
"RAD52",784.258437542536,223.540647539846,52.6575819606167,72.468546386008,2.90685215396107,-28.0445443062249,166.620422308021,-87.0978831302647,-108.006783923468,36.8709049272239,158.886065799862,154.199782238116,-31.5436580519896,72.9400072613505,-57.025977944797,-22.5032842066235,-13.9014757604239,34.9385917601678,-66.9783594862242,59.7336790017139,-1.28392788616095,-53.8447261981025,-8.34556283947904,14.989288726413,76.0428684515585,-12.276354361826,-50.8573947083786,-171.067345691245,-37.3495046906106,-42.8600565132413,111.829744820245,-127.592393067756,98.7466946242052,-97.2461714179314,-89.2185169704955,152.255371233763,-30.9436823764601,-109.395793406732,-92.6803239348352,-48.987568369559,22.2367376246428,20.4390792523037,26.2155420866569,-33.4892228916501,154.199364154688,60.4698110829114,65.2921491661685,-113.784223226511,-4.34387923400812,-31.0650897467858,13.5568440944264,0.993775832811297
"CSRNP2",2553.34752980349,1122.33465436073,118.561998126607,-546.038211613066,211.592532862236,197.174452448746,432.518136232812,-412.348787796859,-770.764997466928,277.867120427235,525.755027638874,309.487293539298,83.3475846582661,-171.699902121521,139.984490609029,90.1492456964448,-28.2792121469635,1.62663510025838,-211.284807721354,-46.9155598216942,-200.253957495963,-127.82245450708,279.925065012684,-4.62704198494273,102.501725048876,94.9661028694748,-212.821360896304,-288.113029351146,-128.872900602314,-102.029344983693,69.0874211373923,-301.3281624113,459.252980766255,327.109551340223,-145.489222355095,-135.784436371485,-280.384638804396,54.1457725443314,-4.99428220956802,344.59457016607,-199.118551524667,80.7444414389223,35.6880597296023,110.426071865458,-149.880461865341,98.0882597085685,147.416645825067,115.529141500905,72.9474925855098,34.6358412251385,287.00755425793,153.726741249322
"NCKAP1L",91.8840653503041,36.1218796086125,-1.99187441827694,111.832552112216,-10.0109249242836,249.715580559654,-257.139129288863,-12.9945014311085,-277.317775700167,33.610502544981,-142.191425931364,-44.22654917141,-82.9955471872559,54.1738627604379,-117.323973250182,-30.0271883280437,12.5294534184769,-32.5984202316661,-66.3122276947738,12.4415929366613,25.8014716447433,-38.5198562009822,-15.6965169666024,83.8283521766551,88.9220409973049,78.5723309599843,-196.104024449443,71.9445332759694,-16.2912305420197,54.6182277131856,11.1835081242099,-9.75246616295792,-26.6584690762162,-29.4151151208718,14.0124787207936,-24.7144990085918,-0.0738714188551998,-21.1885050770387,-27.5567820549007,5.39741988173646,31.4193095205655,-18.4737211805326,-0.925654299959385,-73.0239663952522,12.4224920430902,-47.7874725489578,20.0796902131509,64.9662448724749,52.7982196560529,-61.5989917475726,-10.9014723541997,35.6538953437855
"SLC39A5",31.9226832488981,-1.98294130000053,-1.33048602614476,-8.04535300707312,4.06853285984905,3.89432512302932,6.43053206178349,-17.9432171894496,-5.33523303629469,1.3954544187626,6.71427432246549,-5.68208270736616,11.2404617777614,0.597531653129947,4.22099473870612,10.0588901787126,9.06176741438423,-14.6887503098554,-7.13218104372165,17.6814524602928,3.22836539664799,0.644411287290736,-7.37498102847133,3.47398856959928,5.96374586725266,5.54771120835049,-4.19452968684707,-0.293269300493309,2.86815480497995,-7.92935958812747,1.79918933670042,-1.63712251938676,9.45546283124803,7.86085448058796,-7.23512788721262,-7.23747449721011,1.46980111579289,-3.65623298445999,2.63428368043026,-6.98440107505469,6.11776113332311,-8.45465377750973,6.31842190326779,9.17697984419816,-7.90542214282164,-3.01488878328837,5.55960595936627,-11.7938990178361,-0.505334448694424,-9.08517049756431,5.73829430815756,8.201503229929
"NAV3",2748.982217532,342.694605266599,-76.5207566770811,-822.136482519823,-42.4032513845886,403.124745342426,381.289843812276,-570.047251279363,-1705.42012565831,304.735905567106,65.8999513806073,523.767521268463,244.565383997337,-443.293683849556,-52.7668062912657,-139.863695250479,44.2009630454304,607.507534441064,-15.3015343432858,-325.278055230363,-61.6516541256529,37.8229842380158,7.39401283985593,-116.872070336023,65.7748191747277,106.745490270399,83.8696520034432,-343.832625952362,-65.0914223478866,-93.3267822822043,-214.959594978479,-307.430327649766,-261.425171113473,80.3120557350223,62.1552907658113,-158.846320184629,192.189921806388,305.659499794337,193.964027255589,-243.374164071306,335.207357970408,432.422472489547,48.8741366470683,314.582616165966,-291.38402985954,-40.2103273848893,180.470698060093,77.7069109970665,-93.1767454539876,17.4998839366903,373.207491167326,78.1944705073109
"TMTC2",645.672847764763,118.996972056974,29.6468692979211,128.967859393006,41.236569849042,169.908401706981,212.505415509215,-175.578193618101,92.3192555070961,-27.7870827196031,17.2410857330345,65.145425608889,44.8110260651597,132.030185108537,-15.9262418841512,71.6298385676245,33.018150398299,45.8474377372027,12.0906675638643,-24.0573745781711,-45.076088321617,5.85554102317841,8.41236797722975,64.6803846878413,88.6599869728284,-6.01036429855387,35.493758893532,-82.2780867618804,-87.5337318166584,12.7357714000646,121.132833243755,-80.6580480526558,51.4229847500923,-11.0927268788584,-52.5193213788895,-29.7393135524215,81.5568525081895,-74.5317072614127,-127.30309451187,53.7545948545951,100.383777968226,-19.0626251345186,-61.4117110996078,57.4671256975896,49.5474037708769,-14.4431960717539,-9.01477875105838,73.2874488169282,66.1818921443819,24.5367567538654,-44.0247282450598,22.7865760809009
"CEP290",9737.84961882957,-257.235286563435,-1.11941472627991,-1047.67009345563,671.307477924223,363.249262964762,1973.78872192411,-2222.9094936594,-2919.22295131218,1122.15886230183,1293.68106502136,314.305168329002,-213.299341611816,-1132.43131213179,502.201758689178,-572.714653420145,-10.8891276052343,1038.6715912995,-1156.29388431509,-499.012242951538,-442.705220022068,1433.54495945393,-38.8641631835334,395.223545279381,808.476818135383,335.239018976985,-329.087776948724,-1207.52599221513,-623.174516800967,-388.766549099147,555.005737942554,-1079.73266232388,627.290409896917,751.210190663816,-51.6254761401708,302.499352873668,168.742420058975,-632.738834217288,-217.556421810997,-277.580977387744,-50.5867858210887,-633.909528108661,-123.654498939274,212.376380014783,4.49522875154898,348.368078682372,147.931919715704,460.068457957381,167.076759960446,718.150009370551,648.300730064299,895.765776477498
"CEP83",1069.15317999987,337.497125129671,42.7114245102118,319.961238812922,63.6272515373242,197.205150476347,213.204701772918,-238.392985703406,150.194664116093,26.9020732272311,-31.311932911387,-60.3637603468534,-107.949866732203,-31.9227864711072,113.083572567954,-58.5948732125344,105.675142239762,-42.7337492694287,-56.4666705364205,-124.902124049649,26.660828336702,-23.0931454138242,-87.161779532987,10.6346762323608,103.742796308148,-28.1556639175257,22.9414592768722,8.74623298352909,70.4245112836555,-140.599557838987,25.6062952298392,-42.2925894728625,-11.7583809371452,-39.4887604605001,151.726010907897,13.3107736114911,-101.188711047087,-6.237506320686,-76.3881137803102,-30.961210067705,1.57547315018619,-19.8975409006189,108.777907321303,13.0097895497126,-70.3448033157793,-162.919131526752,50.114032288781,4.77217853774245,64.5958178605299,130.443578525381,-16.6976175621074,-9.06219448331958
"SART3",3821.13929119345,778.157301354844,154.776274333008,-5.13227629571221,122.476534974505,194.595584656343,470.839160018323,-722.7804558575,-621.991085492909,198.777960063653,625.95269235713,227.725746863939,-208.460086331166,-183.559437490085,125.326252973791,202.553754968728,-390.561190245046,-38.3621034677882,31.0814095224037,264.153175255959,-160.876893702331,281.730280734997,18.0987484477862,-298.548586892282,83.5894796237965,61.6853107006599,143.089788998515,2.97243173418434,-272.445302301719,-126.230490324226,63.3221299555866,-241.69085737181,-45.9583984826815,430.737901349982,-85.7917683195849,135.705591121653,74.7168911695722,-138.817748573676,34.8213760141698,-304.763598643119,-22.4992186588683,63.1950089697467,174.078438806338,-51.8338428503244,62.6538721370237,29.154863531453,278.086165661416,-172.951018131594,-116.947784536427,108.131343836183,-7.12797263134196,-35.4302384623984
"CIT",883.650461819005,379.676901590544,112.38174765351,716.758276589494,28.4655999371312,-313.441745200661,279.445536273494,-364.770207490594,-216.57090495707,27.2551557968717,236.087802454628,120.648258583286,-666.473957865057,-237.027234485526,31.7953719568177,3.90923054880966,322.555976801852,-130.885926591224,-537.114897813963,-301.477979036728,23.3618565188193,-244.793948615663,13.5296953283582,205.412976543508,126.741035663133,-5.8587247007632,-27.063181410379,-103.906952727749,178.879918805896,-106.72569724013,234.785461820202,16.1189919200322,-35.1811368732558,157.945211222942,12.5154551449332,193.899411902058,-148.958643115502,-135.241195743347,30.5811030385431,-71.5640672236027,22.8306454540404,-5.34771684673523,29.9911875578912,8.84308852118116,-22.1695900941062,-72.3703203358012,12.1762072501561,32.9945295350454,-31.1789806758683,47.572172788491,88.6765625858754,-86.0667677293901
